WS_HH, Ti_HH, Shear, WS_Eq, RSS, Power_mean, Power_std
17.7323, 6.53271, -0.495869, 18.2843, 0.00342378, 1489.42, 30.8131
6.46086, 35.7537, -0.183383, 6.49997, 0.04568, 317.571, 221.318
14.7904, 25.1727, 0.06447, 14.8816, 0.0723578, 1444.3, 135.161
10.5339, 21.4519, -0.084998, 10.5333, 0.0168751, 1140.68, 300.922
13.463, 10.7016, 0.453557, 13.5171, 0.00239691, 1488.31, 36.5051
10.3264, 19.7378, 0.285685, 10.286, 0.0128554, 1096.83, 296.229
5.51931, 40.1788, -0.479124, 5.62387, 0.00363654, 220.341, 236.023
9.52683, 7.12382, -0.0574875, 9.53653, 0.00186349, 930.745, 118.378
3.17478, 24.1783, -0.231481, 3.21101, 0.00239889, 38.6442, 18.4585
10.5671, 39.0037, -0.263172, 10.5921, 0.0466483, 1007.17, 433.983
14.4162, 13.8817, 0.0660864, 14.4546, 0.0200516, 1481.28, 54.7373
5.70653, 12.6038, 0.141489, 5.71975, 0.0018452, 204.82, 54.987
5.80084, 8.37169, 0.156176, 5.80507, 0.000782756, 211.959, 38.1614
3.91845, 38.5866, 0.0585877, 3.9345, 0.00717647, 74.0691, 48.8962
11.7417, 31.5845, 0.403553, 11.7011, 0.0225532, 1213.55, 328.148
11.9184, 31.138, 0.090942, 11.8382, 0.03927, 1236.01, 314.959
17.8353, 21.1604, -0.0031814, 17.827, 0.0283454, 1469.31, 99.5897
11.4942, 6.76511, 0.0825599, 11.4685, 0.00217173, 1460.24, 60.1473
15.4301, 18.9068, 0.370667, 15.516, 0.0447425, 1472.29, 80.6185
17.1765, 28.466, -0.194031, 17.3015, 0.046545, 1435.1, 171.056
4.58162, 15.9388, -0.272257, 4.6226, 0.00137704, 109.212, 39.9781
11.2843, 35.8483, -0.313121, 11.3729, 0.0391392, 1139.91, 383.436
6.58533, 24.8311, 0.111659, 6.58346, 0.0191243, 317.842, 154.245
6.72987, 29.1498, 0.337057, 6.72875, 0.0283637, 342.593, 196.478
20.3241, 15.5289, -0.183591, 20.4628, 0.0191319, 1473.25, 81.3504
7.09805, 22.5935, -0.161419, 7.13909, 0.00605173, 409.655, 196.071
9.84922, 38.1617, -0.096179, 9.79288, 0.0498312, 893.977, 440.404
11.7385, 27.832, -0.413628, 11.9617, 0.0242725, 1285.88, 270.452
7.73342, 32.3362, 0.0811419, 7.72014, 0.0129072, 540.972, 366.719
7.70753, 36.1478, -0.0560886, 7.72289, 0.0160464, 543.571, 393.875
15.0855, 25.3812, -0.302967, 15.4217, 0.0811003, 1454.05, 122.625
4.73817, 22.1821, -0.477077, 4.85134, 0.00296879, 127.818, 63.9841
12.8495, 26.5782, 0.147176, 12.8718, 0.0159758, 1370.24, 223.506
3.93345, 31.7772, -0.289229, 3.99752, 0.0020169, 75.0595, 40.9894
16.4501, 27.9272, 0.252271, 16.406, 0.0517004, 1427.61, 183.189
4.54892, 35.6292, -0.118043, 4.52395, 0.0360195, 111.393, 89.0375
11.9619, 18.0915, 0.0533698, 11.9239, 0.0145957, 1388.57, 161.903
9.6606, 19.6963, -0.14923, 9.68884, 0.0126977, 964.69, 308.442
12.804, 27.2829, 0.373326, 12.7612, 0.0243829, 1362.46, 214.203
8.24024, 39.5491, -0.0431731, 8.25604, 0.0233421, 636.713, 460.456
13.0846, 31.8932, 0.374676, 13.0285, 0.0278969, 1333.28, 252.458
14.8758, 37.5031, -0.0783038, 14.9793, 0.0534828, 1372.06, 252.717
9.51698, 14.5841, -0.296838, 9.63426, 0.00695797, 957.974, 248.768
11.7606, 27.8976, -0.222683, 11.8199, 0.0298546, 1270.61, 281.081
8.13107, 6.32154, 0.0816235, 8.11785, 0.000602997, 577.024, 79.6807
7.66433, 28.8526, -0.300859, 7.77425, 0.0118467, 540.154, 325.1
9.39071, 5.90106, 0.200967, 9.36369, 0.00125889, 877.358, 91.6029
14.9052, 16.0867, -0.252052, 15.1404, 0.0287132, 1478.55, 63.2142
10.0481, 38.941, -0.244396, 10.0598, 0.0457821, 928.638, 442.115
14.7838, 13.0772, -0.0657773, 14.8687, 0.0182161, 1482.43, 51.3452
6.18736, 19.9833, 0.296745, 6.18815, 0.0109976, 258.48, 99.0493
6.23422, 14.5084, -0.243918, 6.31407, 0.00548927, 271.461, 74.3723
6.75687, 14.4279, -0.218207, 6.81717, 0.00255795, 346.524, 106.199
12.0537, 17.1974, 0.251593, 12.0072, 0.0126951, 1404.36, 145.405
10.9719, 10.2075, 0.11618, 10.939, 0.00445564, 1327.18, 159.86
11.0025, 19.5437, -0.423941, 11.2412, 0.0131004, 1281.82, 238.669
17.6213, 12.9913, 0.453279, 17.6549, 0.014618, 1479.73, 60.2702
15.217, 5.81444, -0.0174435, 15.2492, 0.00370288, 1491.54, 23.4735
3.20041, 33.0029, -0.0345424, 3.20868, 0.00547413, 41.3241, 24.9354
3.84731, 33.8315, 0.0773706, 3.8527, 0.00312257, 68.3912, 39.7643
4.61477, 14.3649, -0.374172, 4.6925, 0.00113887, 112.935, 36.9089
15.5351, 25.8525, -0.414108, 16.0245, 0.0944169, 1458.31, 117.99
9.64135, 6.86106, 0.0275606, 9.62887, 0.00176006, 957.664, 117.288
8.70525, 21.0128, 0.441666, 8.72194, 0.00736769, 728.818, 329.48
11.431, 31.9921, 0.0177054, 11.3638, 0.0404952, 1175.96, 351.512
8.85117, 24.1347, 0.35012, 8.84535, 0.00952842, 760.763, 372.965
19.003, 12.9702, -0.340141, 19.3278, 0.0133036, 1478.71, 64.1258
11.8798, 36.2047, 0.157091, 11.7706, 0.0484054, 1174.36, 368.285
16.9858, 10.6747, -0.418583, 17.3881, 0.00835391, 1483.95, 47.921
13.3818, 25.0524, -0.204907, 13.5464, 0.0140844, 1423.63, 162.841
8.48283, 37.6501, 0.369318, 8.49491, 0.0283399, 676.301, 463.09
16.434, 19.3042, 0.0946842, 16.3964, 0.0228418, 1473.17, 86.1806
14.8959, 21.6899, 0.113283, 14.961, 0.0528471, 1463.49, 102.452
15.2619, 13.8951, -0.392123, 15.6518, 0.0225379, 1481.31, 54.3946
3.19688, 7.41894, -0.172672, 3.22045, 0.000198669, 36.1681, 6.13779
20.3192, 18.2368, 0.115538, 20.2673, 0.0262415, 1469.16, 95.258
8.36055, 32.7757, 0.367515, 8.36325, 0.0186196, 658.315, 418.946
17.012, 16.6744, 0.118539, 16.9695, 0.0184322, 1475.68, 75.2936
4.42227, 39.6897, -0.27394, 4.43311, 0.0427501, 106.447, 93.559
16.5037, 18.6455, 0.210933, 16.4574, 0.0229121, 1474.2, 83.1953
3.63411, 7.75369, 0.428363, 3.63814, 0.000130751, 51.517, 8.0916
4.86614, 17.3901, 0.0212647, 4.846, 0.00175857, 127.427, 51.2828
8.55908, 25.9698, 0.277105, 8.54231, 0.0101743, 697.662, 373.026
15.0268, 38.7084, -0.303845, 15.4839, 0.298587, 1364.51, 263.714
12.3142, 16.3421, 0.0958301, 12.2708, 0.0125112, 1437.14, 110.874
3.82071, 7.63384, -0.172625, 3.84474, 0.000125104, 61.4188, 9.50917
5.18428, 12.0725, -0.139101, 5.19414, 0.00016109, 152.536, 44.4422
4.05989, 31.7822, 0.143937, 4.05982, 0.00246223, 79.3286, 44.2036
6.82273, 7.54092, -0.0909892, 6.84242, 0.000714769, 346.53, 56.0902
13.2448, 13.1361, 0.372716, 13.2724, 0.00356857, 1482.53, 50.3778
16.1575, 5.95331, 0.398043, 16.1627, 0.00266692, 1490.91, 25.9654
12.9783, 7.37682, -0.388578, 13.2706, 0.00101447, 1492.22, 23.8069
3.65452, 17.8357, -0.0272266, 3.65637, 0.000593188, 54.4151, 18.3861
5.30849, 27.5425, -0.190846, 5.31109, 0.00138308, 173.528, 125.483
13.2175, 27.2852, -0.389721, 13.561, 0.0205711, 1407.12, 186.043
4.34472, 16.5791, 0.0159567, 4.32168, 0.00701229, 89.2443, 33.4517
15.3314, 14.5093, 0.40682, 15.4104, 0.0255548, 1480.15, 58.4957
15.6908, 14.2308, 0.306448, 15.7333, 0.0242427, 1480.08, 58.2234
13.0043, 14.9949, 0.456849, 13.0679, 0.00461304, 1471.64, 73.9667
6.24731, 24.9817, 0.464063, 6.27213, 0.017944, 270.801, 129.893
16.2819, 38.0799, -0.103912, 16.5574, 0.242529, 1389.76, 235.572
8.10437, 21.6123, -0.21423, 8.17428, 0.006818, 610.825, 282.551
13.1332, 29.0258, 0.0493105, 13.1738, 0.0200649, 1366.93, 233.784
12.2479, 36.4947, -0.184634, 12.243, 0.0537916, 1219.38, 344.627
12.1293, 25.2047, -0.423782, 12.3794, 0.0216603, 1355.87, 210.825
8.08808, 9.76357, -0.397214, 8.26518, 0.00164268, 604.414, 125.731
22.5956, 6.40448, 0.337632, 22.5713, 0.00433918, 1486.85, 37.6911
14.1895, 9.60236, -0.00438129, 14.2138, 0.00195178, 1489.4, 32.6474
16.2037, 8.63875, 0.475021, 16.2479, 0.00585673, 1487.07, 37.4908
17.6214, 22.8391, 0.346799, 17.6005, 0.0422217, 1465.05, 107.587
9.13198, 35.3148, -0.14398, 9.17949, 0.0199152, 797.803, 462.869
14.5641, 26.8008, 0.479736, 14.673, 0.0214328, 1441.05, 145.101
4.2729, 32.9066, -0.0750423, 4.21286, 0.022478, 86.9394, 54.4815
11.7759, 25.4061, 0.370512, 11.7391, 0.0204248, 1283.7, 262.848
12.3539, 28.2062, -0.387673, 12.5606, 0.0270929, 1339.77, 233.582
10.4539, 11.0166, -0.254133, 10.5587, 0.00476626, 1223.08, 194.001
11.4674, 15.9704, -0.281373, 11.5952, 0.0105079, 1373.47, 164.654
10.8307, 35.6298, -0.0127273, 10.7571, 0.047998, 1064.31, 408.216
4.40703, 33.2521, -0.0797385, 4.37757, 0.0297018, 99.7442, 74.6588
9.29677, 18.461, -0.132011, 9.31854, 0.0107364, 876.435, 288.195
20.4944, 6.6082, 0.225632, 20.4437, 0.00401113, 1487.51, 35.9057
8.27243, 28.8034, -0.395457, 8.45348, 0.0149641, 676.111, 384.573
3.91837, 35.8591, 0.110243, 3.92537, 0.00438274, 73.0104, 44.8719
6.62017, 34.5452, 0.384194, 6.61315, 0.0429018, 331.79, 226.138
11.0739, 31.5279, -0.320565, 11.1872, 0.0310589, 1159.15, 356.958
3.13485, 26.6793, 0.0572532, 3.12136, 0.00936266, 33.7124, 12.5857
15.3704, 31.2625, 0.392648, 15.5413, 0.153175, 1414.04, 187.688
3.92995, 25.9335, 0.235736, 3.92439, 0.00131502, 69.4619, 32.615
7.0468, 21.7988, -0.385584, 7.19389, 0.0067145, 412.967, 187.811
10.2013, 33.9081, 0.0283225, 10.13, 0.0395438, 978.212, 410.155
4.3865, 11.8093, -0.0867239, 4.38345, 0.00367416, 91.8274, 24.33
6.03611, 21.9656, 0.24978, 6.06803, 0.00727792, 252.515, 115.115
14.8407, 33.2746, -0.302302, 15.2291, 0.172195, 1400.4, 208.318
11.0181, 12.8561, 0.211781, 10.9786, 0.00677798, 1307.43, 188.194
7.31448, 40.2646, -0.410762, 7.5002, 0.0278946, 497.762, 392.025
4.10421, 34.5678, 0.334133, 4.11559, 0.00351218, 83.1132, 49.9077
15.788, 33.2462, 0.0194324, 15.9469, 0.153798, 1411.78, 196.942
15.8511, 12.5179, 0.00307031, 15.9049, 0.0180039, 1482.18, 51.3402
4.14526, 7.15327, -0.166692, 4.16246, 0.00128012, 77.8405, 12.3075
19.3878, 15.1175, 0.338779, 19.3636, 0.0201316, 1474.75, 76.0909
15.367, 38.0762, -0.126147, 15.65, 0.235368, 1371.62, 255.954
5.30132, 19.8681, -0.237423, 5.32846, 0.000576898, 168.235, 84.438
8.87121, 14.0044, -0.490682, 9.14368, 0.00410901, 818.458, 243.328
10.7932, 39.6441, 0.387811, 10.7205, 0.019061, 1020.34, 438.363
10.6425, 25.426, -0.22001, 10.7005, 0.0223594, 1138.97, 327.668
7.88406, 13.1551, 0.127081, 7.86657, 0.00235669, 531.322, 152.603
7.52829, 23.3628, -0.110491, 7.5542, 0.00676079, 487.48, 243.04
10.524, 7.74136, 0.260244, 10.4956, 0.00245462, 1223.24, 158.908
12.3627, 30.5238, 0.0442939, 12.291, 0.0403696, 1288.74, 280.263
4.21511, 16.8242, 0.449736, 4.20117, 0.00593497, 80.9329, 30.6041
15.8054, 35.6855, 0.403986, 16.0273, 0.236869, 1392.63, 224.617
4.69778, 36.1168, 0.0488552, 4.64222, 0.0146156, 124.629, 102.748
7.28611, 13.8681, 0.208219, 7.2684, 0.00236439, 419.264, 126.247
16.4992, 27.1958, 0.434599, 16.5233, 0.0714498, 1434.94, 167.378
15.7537, 8.92749, -0.3325, 16.0562, 0.00928532, 1487.16, 36.2439
5.26302, 11.111, 0.159996, 5.23677, 0.000103027, 156.016, 41.8363
17.2456, 19.5846, -0.330431, 17.5274, 0.0255362, 1472.24, 88.6032
12.23, 34.4172, -0.0959143, 12.1889, 0.0507555, 1236.83, 326.944
19.7451, 16.7, 0.136145, 19.6924, 0.0218855, 1472, 85.4376
5.4661, 10.4306, -0.436415, 5.62733, 0.00116717, 190.853, 41.5299
4.70744, 27.852, -0.0958377, 4.68851, 0.00578534, 121.574, 77.8675
19.3616, 15.0961, 0.214778, 19.3086, 0.0184521, 1474.83, 76.1047
10.2783, 24.9977, 0.258425, 10.2247, 0.0193208, 1051.66, 343.243
